image_id,target
ISIC_1064919_0.JPG,0
ISIC_2708737_0.JPG,0
ISIC_1944865_0.JPG,0
ISIC_0032083_0.JPG,0
ISIC_0028959_0.JPG,0
ISIC_0022595_0.JPG,0
ISIC_0061082_0.JPG,0
ISIC_3763008_0.JPG,0
ISIC_3650533_0.JPG,0
ISIC_4270738_0.JPG,0
ISIC_1463406_0.JPG,0
ISIC_1134319_0.JPG,0
ISIC_2060077_0.JPG,0
ISIC_0030724_0.JPG,0
ISIC_0032452_0.JPG,0
ISIC_4206375_0.JPG,0
ISIC_0148465_0.JPG,0
ISIC_5688950_0.JPG,0
ISIC_5219334_0.JPG,0
ISIC_0479264_0.JPG,0
ISIC_4655338_0.JPG,0
ISIC_4014899_0.JPG,0
ISIC_0032885_0.JPG,0
ISIC_0704618_0.JPG,0
ISIC_0035107_0.JPG,0
ISIC_0030761_0.JPG,0
ISIC_0054509_0.JPG,0
ISIC_0015368_0.JPG,0
ISIC_0022101_0.JPG,0
ISIC_5226275_0.JPG,0
ISIC_2031794_0.JPG,0
ISIC_5376036_0.JPG,0
ISIC_7003303_0.JPG,0
ISIC_4895957_0.JPG,0
ISIC_6186492_0.JPG,0
ISIC_0023907_0.JPG,0
ISIC_4506356_0.JPG,0
ISIC_0021232_0.JPG,0
ISIC_0031724_0.JPG,0
ISIC_1300318_0.JPG,0
ISIC_1508162_0.JPG,0
ISIC_0062725_0.JPG,0
ISIC_6058345_0.JPG,0
ISIC_0036234_0.JPG,0
ISIC_0026722_0.JPG,0
ISIC_0034901_0.JPG,0
ISIC_1705532_0.JPG,0
ISIC_0029959_0.JPG,0
ISIC_0033083_0.JPG,0
ISIC_0023595_0.JPG,0
ISIC_3716776_0.JPG,0
ISIC_2867740_0.JPG,0
ISIC_2811348_0.JPG,0
ISIC_0034593_0.JPG,0
ISIC_0021277_0.JPG,0
ISIC_2254033_0.JPG,0
ISIC_0023942_0.JPG,0
ISIC_0062760_0.JPG,0
ISIC_0065270_0.JPG,0
ISIC_0034944_0.JPG,0
ISIC_0033417_0.JPG,0
ISIC_0026767_0.JPG,0
ISIC_0023101_0.JPG,0
ISIC_1050000_0.JPG,0
ISIC_3787558_0.JPG,0
ISIC_2126277_0.JPG,0
ISIC_3296136_0.JPG,0
ISIC_4192383_0.JPG,0
ISIC_5617191_0.JPG,0
ISIC_0058804_0.JPG,0
ISIC_2022525_0.JPG,0
ISIC_0626118_0.JPG,0
ISIC_2540408_0.JPG,0
ISIC_5699328_0.JPG,0
ISIC_4249893_0.JPG,0
ISIC_0029672_0.JPG,0
ISIC_0988073_0.JPG,0
ISIC_2079121_0.JPG,0
ISIC_5251150_0.JPG,0
ISIC_0026809_0.JPG,0
ISIC_1216542_0.JPG,0
ISIC_2334224_0.JPG,0
ISIC_6544548_0.JPG,0
ISIC_0029637_0.JPG,0
ISIC_1579386_0.JPG,0
ISIC_3858243_0.JPG,0
ISIC_0024379_0.JPG,0
ISIC_0062008_0.JPG,0
ISIC_0538688_0.JPG,0
ISIC_1660143_0.JPG,0
ISIC_1393528_0.JPG,0
ISIC_0068487_0.JPG,0
ISIC_4565303_0.JPG,0
ISIC_1818845_0.JPG,0
ISIC_0027809_0.JPG,0
ISIC_0504868_0.JPG,0
ISIC_4001815_0.JPG,0
ISIC_0015445_0.JPG,0
ISIC_0706692_0.JPG,0
ISIC_2741984_0.JPG,0
ISIC_3183190_0.JPG,0
ISIC_0056583_0.JPG,0
ISIC_2810420_0.JPG,0
ISIC_0028672_0.JPG,0
ISIC_5564029_0.JPG,0
ISIC_5695623_0.JPG,0
ISIC_0030009_0.JPG,0
ISIC_0025379_0.JPG,0
ISIC_1908424_0.JPG,0
ISIC_0056117_0.JPG,0
ISIC_3065253_0.JPG,0
ISIC_4518384_0.JPG,0
ISIC_0022669_0.JPG,0
ISIC_5648767_0.JPG,0
ISIC_6281685_0.JPG,0
ISIC_4978973_0.JPG,0
ISIC_0069056_0.JPG,0
ISIC_4650236_0.JPG,0
ISIC_1368313_0.JPG,0
ISIC_0028637_0.JPG,0
ISIC_2267785_0.JPG,0
ISIC_0027423_0.JPG,0
ISIC_0032753_0.JPG,0
ISIC_0020970_0.JPG,0
ISIC_6432089_0.JPG,0
ISIC_2722607_0.JPG,0
ISIC_5318595_0.JPG,0
ISIC_2487188_0.JPG,0
ISIC_6253947_0.JPG,0
ISIC_0030425_0.JPG,0
ISIC_0908367_0.JPG,0
ISIC_5916445_0.JPG,0
ISIC_1010525_0.JPG,0
ISIC_0025384_0.JPG,0
ISIC_0131983_0.JPG,0
ISIC_0059303_0.JPG,0
ISIC_2401734_0.JPG,0
ISIC_1464217_0.JPG,0
ISIC_1017035_0.JPG,0
ISIC_0428257_0.JPG,0
ISIC_3698443_0.JPG,0
ISIC_0020935_0.JPG,0
ISIC_0027466_0.JPG,0
ISIC_3678730_0.JPG,0
ISIC_0064932_0.JPG,0
ISIC_0059797_0.JPG,0
ISIC_0030460_0.JPG,0
ISIC_0872350_0.JPG,0
ISIC_2553644_0.JPG,0
ISIC_2229764_0.JPG,0
ISIC_7002496_0.JPG,0
ISIC_4144198_0.JPG,0
ISIC_0018527_0.JPG,0
ISIC_0024384_0.JPG,0
ISIC_2930312_0.JPG,0
ISIC_2134753_0.JPG,0
ISIC_1153106_0.JPG,0
ISIC_6258919_0.JPG,0
ISIC_0023694_0.JPG,0
ISIC_0033382_0.JPG,0
ISIC_3523476_0.JPG,0
ISIC_5539279_0.JPG,0
ISIC_4526238_0.JPG,0
ISIC_0023245_0.JPG,0
ISIC_0033753_0.JPG,0
ISIC_0036135_0.JPG,0
ISIC_6169609_0.JPG,0
ISIC_0070244_0.JPG,0
ISIC_0065134_0.JPG,0
ISIC_5617604_0.JPG,0
ISIC_5008478_0.JPG,0
ISIC_0065977_0.JPG,0
ISIC_0031425_0.JPG,0
ISIC_0024755_0.JPG,0
ISIC_0021133_0.JPG,0
ISIC_2385649_0.JPG,0
ISIC_6680634_0.JPG,0
ISIC_2175934_0.JPG,0
ISIC_6871361_0.JPG,0
ISIC_6997436_0.JPG,0
ISIC_6708310_0.JPG,0
ISIC_1783889_0.JPG,0
ISIC_2126176_0.JPG,0
ISIC_2289276_0.JPG,0
ISIC_2719165_0.JPG,0
ISIC_3428559_0.JPG,0
ISIC_0023200_0.JPG,0
ISIC_0036170_0.JPG,0
ISIC_4833252_0.JPG,0
ISIC_0021935_0.JPG,0
ISIC_6344073_0.JPG,0
ISIC_1128846_0.JPG,0
ISIC_6527288_0.JPG,0
ISIC_6948604_0.JPG,0
ISIC_0062461_0.JPG,0
ISIC_0055608_0.JPG,0
ISIC_0031460_0.JPG,0
ISIC_0034206_0.JPG,0
ISIC_0021176_0.JPG,0
ISIC_6665364_0.JPG,0
ISIC_3027400_0.JPG,0
ISIC_5158910_0.JPG,0
ISIC_5981087_0.JPG,0
ISIC_5124997_0.JPG,0
ISIC_5750329_0.JPG,0
ISIC_3971174_0.JPG,0
ISIC_6363862_0.JPG,0
ISIC_5400837_0.JPG,0
ISIC_1730495_0.JPG,0
ISIC_3578037_0.JPG,0
ISIC_4724738_0.JPG,0
ISIC_1507333_0.JPG,0
ISIC_0023568_0.JPG,0
ISIC_0065619_0.JPG,0
ISIC_5367149_0.JPG,0
ISIC_6374821_0.JPG,0
ISIC_5930885_0.JPG,0
ISIC_1988058_0.JPG,0
ISIC_1985984_0.JPG,0
ISIC_0561944_0.JPG,0
ISIC_0535416_0.JPG,0
ISIC_0024078_0.JPG,0
ISIC_0031308_0.JPG,0
ISIC_4711662_0.JPG,0
ISIC_0029536_0.JPG,0
ISIC_5123813_0.JPG,0
ISIC_1835426_0.JPG,0
ISIC_0624969_0.JPG,0
ISIC_3303825_0.JPG,0
